id,name,description,url,stars,language,num_forks,open_issues
280557054,trpc,Fast Break Endtoend typesafe APIs easy,https://api.github.com/repos/trpc/trpc,31537,TypeScript,1152,107
365739812,tldraw,Infinite canvas,https://api.github.com/repos/tldraw/tldraw,31130,TypeScript,1831,350
137724480,graphqlengine,Blazing fast instant realtime GraphQL APIs DB fine grained access control trigger webhooks database events,https://api.github.com/repos/hasura/graphql-engine,30669,TypeScript,2790,2152
275993885,appsmith,Platform build admin panels internal tools dashboards Integrates 25 databases API,https://api.github.com/repos/appsmithorg/appsmith,30623,TypeScript,3314,3822
130884470,solid,declarative efficient flexible JavaScript library building user interfaces,https://api.github.com/repos/solidjs/solid,30424,TypeScript,879,79
361044034,slidev,Presentation Slides Developers,https://api.github.com/repos/slidevjs/slidev,30054,TypeScript,1192,80
32247847,rxjs,reactive programming library JavaScript,https://api.github.com/repos/ReactiveX/rxjs,29941,TypeScript,3074,258
2056312,html2canvas,Screenshots JavaScript,https://api.github.com/repos/niklasvh/html2canvas,29460,TypeScript,4860,959
218115303,swr,React Hooks Data Fetching,https://api.github.com/repos/vercel/swr,28922,TypeScript,1185,102
624681066,AgentGPT,Assemble configure deploy autonomous AI Agents browser,https://api.github.com/repos/reworkd/AgentGPT,28712,TypeScript,9181,155
245704608,zod,TypeScriptfirst schema validation static type inference,https://api.github.com/repos/colinhacks/zod,28706,TypeScript,1000,393
3482588,SecLists,SecLists security testers companion collection multiple types lists security assessments collected place List types include usernames passwords URLs sensitive data patterns fuzzing payloads web shells,https://api.github.com/repos/danielmiessler/SecLists,51992,PHP,23562,41
1129010,jQueryFileUpload,File Upload widget multiple file selection dragdrop support progress bar validation preview images audio video jQuery Supports crossdomain chunked resumable file uploads Works serverside platform Google App Engine PHP Python Ruby Rails Java etc supports standard HTML form file uploads,https://api.github.com/repos/blueimp/jQuery-File-Upload,31006,PHP,8151,52
7548986,framework,Laravel Framework,https://api.github.com/repos/laravel/framework,30954,PHP,10580,29
458058,symfony,Symfony PHP framework,https://api.github.com/repos/symfony/symfony,29066,PHP,9483,793
1864363,composer,Dependency Manager PHP,https://api.github.com/repos/composer/composer,28085,PHP,6859,143
2579314,Faker,Faker PHP library generates fake data,https://api.github.com/repos/fzaninotto/Faker,26781,PHP,3632,231
60243197,server,Nextcloud server safe home data,https://api.github.com/repos/nextcloud/server,25001,PHP,3868,2766
1420053,guzzle,Guzzle extensible PHP HTTP client,https://api.github.com/repos/guzzle/guzzle,22893,PHP,2467,29
2246815,DesignPatternsPHP,Sample code design patterns PHP 8x,https://api.github.com/repos/DesignPatternsPHP/DesignPatternsPHP,21608,PHP,4622,4
170355508,livewire,fullstack framework Laravel takes pain building dynamic UIs,https://api.github.com/repos/livewire/livewire,21407,PHP,1420,7
1376664,monolog,Sends logs files sockets inboxes databases web services,https://api.github.com/repos/Seldaek/monolog,20699,PHP,1900,39
82238168,monica,Personal CRM Remember friends family business relationships,https://api.github.com/repos/monicahq/monica,20346,PHP,2066,680
2253830,PHPMailer,classic email sending library PHP,https://api.github.com/repos/PHPMailer/PHPMailer,20300,PHP,9849,50
448045,phpunit,PHP Unit Testing framework,https://api.github.com/repos/sebastianbergmann/phpunit,19503,PHP,2244,110
1548202,matomo,Liberating Web Analytics Star Github 1 Matomo leading open alternative Google Analytics gives control data Matomo lets easily collect data websites apps visualise data extract insights Privacy builtin love Pull Requests,https://api.github.com/repos/matomo-org/matomo,18739,PHP,2616,2305
2234102,CodeIgniter,Open Source PHP Framework originally EllisLab,https://api.github.com/repos/bcit-ci/CodeIgniter,18262,PHP,7764,79
1631570,PHPParser,PHP parser written PHP,https://api.github.com/repos/nikic/PHP-Parser,16470,PHP,979,39
5724990,Carbon,simple PHP API extension DateTime,https://api.github.com/repos/briannesbitt/Carbon,16398,PHP,1341,14
12615154,laraveldebugbar,Debugbar Laravel Integrates PHP Debug Bar,https://api.github.com/repos/barryvdh/laravel-debugbar,15918,PHP,1581,72
47495360,koel,personal music streaming server works,https://api.github.com/repos/koel/koel,15303,PHP,1933,38
11323319,parsedown,Better Markdown Parser PHP,https://api.github.com/repos/erusev/parsedown,14567,PHP,1152,153
22553797,grav,Modern Crazy Fast Ridiculously Easy Amazingly Powerful FlatFile CMS powered PHP Markdown Twig Symfony,https://api.github.com/repos/getgrav/grav,14192,PHP,1406,417
3431193,yii2,Yii 2 Fast Secure Professional PHP Framework,https://api.github.com/repos/yiisoft/yii2,14178,PHP,7025,571
8678290,laravelidehelper,IDE Helper Laravel,https://api.github.com/repos/barryvdh/laravel-ide-helper,13715,PHP,1162,167
7704544,image,PHP Image Processing,https://api.github.com/repos/Intervention/image,13591,PHP,1546,46
26730195,cachet,opensource status page system,https://api.github.com/repos/cachethq/cachet,13579,PHP,1577,3
41589337,BookStack,platform create documentationwiki content built PHP Laravel,https://api.github.com/repos/BookStackApp/BookStack,13336,PHP,1720,455
13899674,flysystem,Abstraction local remote filesystems,https://api.github.com/repos/thephpleague/flysystem,13123,PHP,824,65
8708394,whoops,PHP errors cool kids,https://api.github.com/repos/filp/whoops,13098,PHP,665,5
21298446,fireflyiii,Firefly III personal finances manager,https://api.github.com/repos/firefly-iii/firefly-iii,12856,PHP,1202,116
7769432,phpdotenv,Loads environment variables env getenv ENV SERVER automagically,https://api.github.com/repos/vlucas/phpdotenv,12850,PHP,672,4
61490598,PhpSpreadsheet,pure PHP library reading writing spreadsheet files,https://api.github.com/repos/PHPOffice/PhpSpreadsheet,12785,PHP,3355,170
248372441,filament,collection beautiful fullstack components Laravel perfect starting point app Livewire Alpinejs Tailwind CSS,https://api.github.com/repos/filamentphp/filament,12521,PHP,2034,75
1305114,sage,WordPress starter theme Laravel Blade components templates Tailwind CSS modern development workflow,https://api.github.com/repos/roots/sage,12436,PHP,3023,1
49014795,phpstan,PHP Static Analysis Tool discover bugs code running,https://api.github.com/repos/phpstan/phpstan,12417,PHP,935,994
4344257,PHPCSFixer,tool automatically fix PHP Coding Standards issues,https://api.github.com/repos/PHP-CS-Fixer/PHP-CS-Fixer,12380,PHP,1607,187
4916869,uuid,snowflake PHP library generating universally unique identifiers UUIDs,https://api.github.com/repos/ramsey/uuid,12264,PHP,557,23
79111500,cleancodephp,bathtub Clean Code concepts adapted PHP,https://api.github.com/repos/piotrplenik/clean-code-php,11963,PHP,2288,27
14259390,LaravelExcel,Supercharged Excel exports imports Laravel,https://api.github.com/repos/SpartnerNL/Laravel-Excel,11912,PHP,1899,9
926544,Slim,Slim PHP micro framework helps quickly write simple powerful web applications APIs,https://api.github.com/repos/slimphp/Slim,11772,PHP,1960,17
42480275,laravelpermission,Associate users roles permissions,https://api.github.com/repos/spatie/laravel-permission,11684,PHP,1751,22
72069409,voyager,Voyager Missing Laravel Admin,https://api.github.com/repos/thedevdojo/voyager,11636,PHP,2691,435
4702560,PHPExcel,ARCHIVED,https://api.github.com/repos/PHPOffice/PHPExcel,11458,PHP,4294,664
56728437,labs,collection tutorials learning use Docker tools Contributions welcome,https://api.github.com/repos/docker/labs,11414,PHP,5413,142
10157178,EmailValidator,PHP Email address validator,https://api.github.com/repos/egulias/EmailValidator,11278,PHP,235,25
7549096,inflector,Doctrine Inflector small library perform string manipulations regard uppercaselowercase singularplural forms words,https://api.github.com/repos/doctrine/inflector,11162,PHP,128,19
2884111,magento2,Prior making Submissions sign Adobe Contributor License Agreement available httpsopensourceadobecomclahtml Submissions Adobe Inc affiliates assigns subsidiaries collectively Adobe subject terms Adobe Contributor License Agreement,https://api.github.com/repos/magento/magento2,11160,PHP,9352,2544
23680678,jwtauth,JSON Web Token Authentication Laravel Lumen,https://api.github.com/repos/tymondesigns/jwt-auth,11121,PHP,1558,593
48796179,laraveladmin,Build fullfeatured administrative interface minutes,https://api.github.com/repos/z-song/laravel-admin,11035,PHP,2827,240
7579180,lexer,Base library lexer TopDown Recursive Descent Parsers,https://api.github.com/repos/doctrine/lexer,10984,PHP,55,2
14732311,october,Selfhosted CMS platform based Laravel PHP Framework,https://api.github.com/repos/octobercms/october,10954,PHP,2298,5
22726901,instantiator,description,https://api.github.com/repos/doctrine/instantiator,10891,PHP,65,1
15020102,workerman,asynchronous event driven PHP socket framework Supports HTTP Websocket SSL custom protocols,https://api.github.com/repos/walkor/workerman,10831,PHP,2287,72
53131903,speedtest,Selfhosted Speed Test HTML5 Easy setup examples configurable mobile friendly Supports PHP Node Multiple servers,https://api.github.com/repos/librespeed/speedtest,10803,PHP,2069,93
11467667,typecho,PHP Blogging Platform Simple Powerful,https://api.github.com/repos/typecho/typecho,10771,PHP,2034,285
2854337,cphalcon,High performance fullstack PHP framework delivered C extension,https://api.github.com/repos/phalcon/cphalcon,10737,PHP,2038,76
717413801,deploy,Pandora Cloud Pandora Server Shared Chat BackendAPI Proxy Chat2API Signup Free PandoraNext New GPTsGizmo UI,https://api.github.com/repos/pandora-next/deploy,10699,PHP,2111,26
2699935,PHPCodeSniffer,PHPCodeSniffer tokenizes PHP files detects violations defined set coding standards,https://api.github.com/repos/squizlabs/PHP_CodeSniffer,10560,PHP,1560,300
137515,mockery,Mockery simple flexible PHP mock object framework use unit testing PHPUnit PHPSpec testing framework core goal offer test double framework succinct API capable clearly defining possible object operations interactions human readable Domain Specific Language DSL,https://api.github.com/repos/mockery/mockery,10530,PHP,463,105
332880689,coolify,opensource selfhostable Heroku Netlify Vercel alternative,https://api.github.com/repos/coollabsio/coolify,10493,PHP,565,58
5627682,MobileDetect,MobileDetect lightweight PHP class detecting mobile devices including tablets uses UserAgent string combined specific HTTP headers detect mobile environment,https://api.github.com/repos/serbanghita/Mobile-Detect,10432,PHP,2705,16
11340559,deployer,PHP deployment tool support popular frameworks box,https://api.github.com/repos/deployphp/deployer,10222,PHP,1480,144
29843361,easywechat,PHP SDK,https://api.github.com/repos/w7corp/easywechat,10180,PHP,2477,6
6660366,dompdf,HTML PDF converter PHP,https://api.github.com/repos/dompdf/dompdf,10117,PHP,1815,553
5508585,YOURLS,de facto standard self hosted URL shortener PHP,https://api.github.com/repos/YOURLS/YOURLS,9978,PHP,1951,64
65755556,container,description,https://api.github.com/repos/php-fig/container,9848,PHP,49,6
597887,orm,Doctrine Object Relational Mapper ORM,https://api.github.com/repos/doctrine/orm,9780,PHP,2506,1459
4549925,psysh,REPL PHP,https://api.github.com/repos/bobthecow/psysh,9614,PHP,351,41
111583593,scrcpy,Display control Android device,https://api.github.com/repos/Genymobile/scrcpy,97951,C,9816,1696
10744183,netdata,opensource observability platform needs,https://api.github.com/repos/netdata/netdata,67043,C,5795,272
156018,redis,Redis inmemory database persists disk data model keyvalue different kind values supported Strings Lists Sets Sorted Sets Hashes Streams HyperLogLogs Bitmaps,https://api.github.com/repos/redis/redis,63316,C,23248,2517
246335987,Ventoy,new bootable USB solution,https://api.github.com/repos/ventoy/Ventoy,56307,C,3951,665
13233158,obsstudio,OBS Studio Free open source software live streaming screen recording,https://api.github.com/repos/obsproject/obs-studio,54034,C,7571,648
1903522,phpsrc,PHP Interpreter,https://api.github.com/repos/php/php-src,36814,C,7802,865
3774328,wrk,Modern HTTP benchmarking tool,https://api.github.com/repos/wg/wrk,36304,C,2927,192
569041,curl,command line tool library transferring data URL syntax supporting DICT FILE FTP FTPS GOPHER GOPHERS HTTP HTTPS IMAP IMAPS LDAP LDAPS MQTT POP3 POP3S RTMP RTMPS RTSP SCP SFTP SMB SMBS SMTP SMTPS TELNET TFTP WS WSS libcurl offers myriad powerful features,https://api.github.com/repos/curl/curl,33214,C,6220,69
10446890,ijkplayer,AndroidiOS video player based FFmpeg n34 MediaCodec VideoToolbox support,https://api.github.com/repos/bilibili/ijkplayer,31988,C,8140,2845
36836475,tmux,tmux source code,https://api.github.com/repos/tmux/tmux,31944,C,2051,58
102578345,lede,Leans LEDE source,https://api.github.com/repos/coolsnowwolf/lede,28221,C,19786,643
5101141,jq,Commandline JSON processor,https://api.github.com/repos/jqlang/jq,28174,C,1557,419
541269386,whispercpp,Port OpenAIs Whisper model CC,https://api.github.com/repos/ggerganov/whisper.cpp,27831,C,2709,487
2810292,rufus,Reliable USB Formatting Utility,https://api.github.com/repos/pbatard/rufus,26113,C,2503,9
24586308,ostutorial,create OS scratch,https://api.github.com/repos/cfenollosa/os-tutorial,26107,C,3246,122
2810455,thesilversearcher,codesearching tool similar ack faster,https://api.github.com/repos/ggreer/the_silver_searcher,25529,C,1440,551
6201092,mpv,Command line video player,https://api.github.com/repos/mpv-player/mpv,25115,C,2817,988
18666758,darknet,Convolutional Neural Networks,https://api.github.com/repos/pjreddie/darknet,25056,C,21440,1966
20159867,stb,stb singlefile public domain libraries CC,https://api.github.com/repos/nothings/stb,24466,C,7832,248
7634677,openssl,TLSSSL crypto library,https://api.github.com/repos/openssl/openssl,23704,C,10337,2315
14812739,libuv,Crossplatform asynchronous IO,https://api.github.com/repos/libuv/libuv,22844,C,3553,170
196353673,TDengine,TDengine open source highperformance cloud native timeseries database optimized Internet Things IoT Connected Cars Industrial IoT DevOps,https://api.github.com/repos/taosdata/TDengine,22547,C,4800,1239
11715753,masscan,TCP port scanner spews SYN packets asynchronously scanning entire Internet 5 minutes,https://api.github.com/repos/robertdavidgraham/masscan,22303,C,3062,369
29759715,zstd,Zstandard Fast realtime compression algorithm,https://api.github.com/repos/facebook/zstd,21701,C,2087,200
15183485,TheArtOfProgrammingByJuly2nd,,https://api.github.com/repos/julycoding/The-Art-Of-Programming-By-July-2nd,21171,C,7166,68
80286288,Tasmota,Alternative firmware ESP8266 ESP32 based devices easy configuration webUI OTA updates automation timers rules expandability entirely local control MQTT HTTP Serial KNX documentation,https://api.github.com/repos/arendst/Tasmota,21018,C,4652,11
14807173,HowtoMakeaComputerOperatingSystem,Computer Operating System C,https://api.github.com/repos/SamyPesse/How-to-Make-a-Computer-Operating-System,20799,C,3477,84
184909163,yabai,tiling window manager macOS based binary space partitioning,https://api.github.com/repos/koekeishiya/yabai,20224,C,612,262
394318710,ExplorerPatcher,project aims enhance working environment Windows,https://api.github.com/repos/valinet/ExplorerPatcher,19859,C,915,127
47409672,hashcat,Worlds fastest advanced password recovery utility,https://api.github.com/repos/hashcat/hashcat,19293,C,2778,283
214011414,WindTerm,professional crossplatform SSHSftpShellTelnetSerial terminal,https://api.github.com/repos/kingToolbox/WindTerm,19242,C,1514,1480
4869294,radare2,UNIXlike reverse engineering framework commandline toolset,https://api.github.com/repos/radareorg/radare2,19224,C,2968,873
34921116,bcc,BCC Tools BPFbased Linux IO analysis networking monitoring,https://api.github.com/repos/iovisor/bcc,18902,C,3752,916
18496166,mimikatz,little tool play Windows security,https://api.github.com/repos/gentilkiwi/mimikatz,18363,C,3574,164
15337142,micropython,MicroPython lean efficient Python implementation microcontrollers constrained systems,https://api.github.com/repos/micropython/micropython,17935,C,7160,1750
66150122,nnn,n unorthodox terminal file manager,https://api.github.com/repos/jarun/nnn,17795,C,746,6
13836499,raylib,simple easytouse library enjoy videogames programming,https://api.github.com/repos/raysan5/raylib,17674,C,1870,22
63477515,C,Collection algorithms mathematics machine learning computer science physics etc implemented C educational purposes,https://api.github.com/repos/TheAlgorithms/C,17650,C,4246,20
45821540,openwrt,repository mirror httpsgitopenwrtorgopenwrtopenwrtgit reference active checkins continue accept Pull Requests merged staging trees openwrtgit,https://api.github.com/repos/openwrt/openwrt,17574,C,9605,2537
11397939,goaccess,GoAccess realtime web log analyzer interactive viewer runs terminal nix systems browser,https://api.github.com/repos/allinurl/goaccess,17194,C,1146,390
27737393,qmkfirmware,Opensource keyboard firmware Atmel AVR Arm USB families,https://api.github.com/repos/qmk/qmk_firmware,16627,C,35747,611
84240850,timescaledb,opensource timeseries SQL database optimized fast ingest complex queries Packaged PostgreSQL extension,https://api.github.com/repos/timescale/timescaledb,16119,C,843,563
727213319,mytv,,https://api.github.com/repos/lizongying/my-tv,15982,C,1524,128
90320494,ish,Linux shell iOS,https://api.github.com/repos/ish-app/ish,15518,C,845,570
41215835,HandBrake,HandBrakes main development repository,https://api.github.com/repos/HandBrake/HandBrake,14923,C,1222,277
70777180,Mailspring,loveletter beautiful fast fully open source mail client Mac Windows Linux,https://api.github.com/repos/Foundry376/Mailspring,14880,C,911,8
193885464,blurhash,compact representation placeholder image,https://api.github.com/repos/woltapp/blurhash,14765,C,330,46
60667730,lvgl,Embedded graphics library create beautiful UIs MCU MPU display type boosted professional affordable drag drop UI editor called SquareLine Studio,https://api.github.com/repos/lvgl/lvgl,14346,C,2880,105
28515839,kcp,zap KCP Fast Reliable ARQ Protocol,https://api.github.com/repos/skywind3000/kcp,14321,C,2464,169
669686044,llama2c,Inference Llama 2 file pure C,https://api.github.com/repos/karpathy/llama2.c,14162,C,1524,146
470579591,unleashedfirmware,Flipper Zero Unleashed Firmware,https://api.github.com/repos/DarkFlippers/unleashed-firmware,14034,C,1256,73
272457606,cosmopolitan,buildonce runanywhere c library,https://api.github.com/repos/jart/cosmopolitan,13960,C,518,149
488002779,opengpukernelmodules,NVIDIA Linux open GPU kernel module source,https://api.github.com/repos/NVIDIA/open-gpu-kernel-modules,13693,C,1071,140
32866454,nuklear,singleheader ANSI C gui library,https://api.github.com/repos/vurtun/nuklear,13626,C,1161,237
40217904,sway,i3compatible Wayland compositor,https://api.github.com/repos/swaywm/sway,13431,C,1057,928
184981,memcached,memcached development tree,https://api.github.com/repos/memcached/memcached,13010,C,3266,77
3714900,nginxrtmpmodule,NGINXbased Media Streaming Server,https://api.github.com/repos/arut/nginx-rtmp-module,12987,C,3515,1125
211381291,BlackHole,BlackHole modern macOS audio loopback driver allows applications pass audio applications zero additional latency,https://api.github.com/repos/ExistentialAudio/BlackHole,12880,C,529,7
95133665,raspberrypios,Learning operating system development Linux kernel Raspberry Pi,https://api.github.com/repos/s-matyukevich/raspberry-pi-os,12747,C,1289,55
78281075,esp8266deauther,Affordable WiFi hacking platform testing learning,https://api.github.com/repos/SpacehuhnTech/esp8266_deauther,12643,C,2526,116
5254557,skynet,lightweight online game framework,https://api.github.com/repos/cloudwu/skynet,12575,C,4104,21
3784017,tengine,distribution Nginx advanced features,https://api.github.com/repos/alibaba/tengine,12474,C,2529,434
215530281,ffmpegwasm,FFmpeg browser powered WebAssembly,https://api.github.com/repos/ffmpegwasm/ffmpeg.wasm,12373,C,701,289
6041301,sumatrapdf,SumatraPDF reader,https://api.github.com/repos/sumatrapdfreader/sumatrapdf,12181,C,1641,532
32873313,systemd,systemd System Service Manager,https://api.github.com/repos/systemd/systemd,12160,C,3586,2266
7715820,rofi,Rofi window switcher application launcher dmenu replacement,https://api.github.com/repos/davatorium/rofi,12107,C,610,64
8514,rails,Ruby Rails,https://api.github.com/repos/rails/rails,54385,Ruby,21639,1108
65252,jekyll,globewithmeridians Jekyll blogaware static site generator Ruby,https://api.github.com/repos/jekyll/jekyll,47901,Ruby,10325,205
52281283,mastodon,selfhosted globally interconnected microblogging community,https://api.github.com/repos/mastodon/mastodon,45274,Ruby,6812,3974
8681349,huginn,Create agents monitor act behalf agents standing,https://api.github.com/repos/huginn/huginn,40482,Ruby,3620,698
53238813,brew,missing package manager macOS Linux,https://api.github.com/repos/Homebrew/brew,38528,Ruby,9588,44
27442967,fastlane,easiest way automate building releasing iOS Android apps,https://api.github.com/repos/fastlane/fastlane,38400,Ruby,5790,592
13840241,devdocs,API Documentation Browser,https://api.github.com/repos/freeCodeCamp/devdocs,33432,Ruby,2303,170
2293158,metasploitframework,Metasploit Framework,https://api.github.com/repos/rapid7/metasploit-framework,32258,Ruby,13816,433
21600440,awesomeawesomeness,curated list awesome awesomeness,https://api.github.com/repos/bayandin/awesome-awesomeness,31038,Ruby,3597,34
37382858,engineeringblogs,curated list engineering blogs,https://api.github.com/repos/kilimchoi/engineering-blogs,28400,Ruby,1340,121
481872,vagrant,Vagrant tool building distributing development environments,https://api.github.com/repos/hashicorp/vagrant,25653,Ruby,4516,716
21696302,awesomeswift,collaborative list awesome Swift libraries resources Feel free contribute,https://api.github.com/repos/matteocrippa/awesome-swift,24046,Ruby,3089,9
308770,devise,Flexible authentication solution Rails Warden,https://api.github.com/repos/heartcombo/devise,23616,Ruby,5599,217
737898780,maybe,OS personal finances,https://api.github.com/repos/maybe-finance/maybe,21457,Ruby,1590,11
73648678,forem,empowering community,https://api.github.com/repos/forem/forem,21377,Ruby,3946,604
3623050,homebrewcask,CLI workflow administration macOS applications distributed binaries,https://api.github.com/repos/Homebrew/homebrew-cask,20385,Ruby,10611,24
202291859,chatwoot,Opensource livechat email support omnichannel desk alternative Intercom Zendesk Salesforce Service Cloud etc,https://api.github.com/repos/chatwoot/chatwoot,17836,Ruby,2784,688
18486300,setup,Setup instructions Le Wagons students day Web Development Bootcamp,https://api.github.com/repos/lewagon/setup,17594,Ruby,1615,5
2203645,CocoaPods,Cocoa Dependency Manager,https://api.github.com/repos/CocoaPods/CocoaPods,14375,Ruby,2716,591
88740103,postal,fully featured open source mail delivery platform incoming outgoing email,https://api.github.com/repos/postalserver/postal,13563,Ruby,993,73
11423758,quinerelay,uroboros program 100 programming languages,https://api.github.com/repos/mame/quine-relay,13543,Ruby,570,15
585285,gollum,simple Gitpowered wiki sweet API local frontend,https://api.github.com/repos/gollum/gollum,13471,Ruby,1659,48
911765,diaspora,privacyaware distributed open source social network,https://api.github.com/repos/diaspora/diaspora,13326,Ruby,2957,433
52855516,homebrewcore,Default formulae missing package manager macOS Linux,https://api.github.com/repos/Homebrew/homebrew-core,13031,Ruby,12119,125
3195124,sidekiq,Simple efficient background processing Ruby,https://api.github.com/repos/sidekiq/sidekiq,12845,Ruby,2384,27
138312,capistrano,deployment automation tool built Ruby Rake SSH,https://api.github.com/repos/capistrano/capistrano,12625,Ruby,1838,59
3314,spree,Open Source multilanguagemulticurrencymultistore eCommerce platform,https://api.github.com/repos/spree/spree,12532,Ruby,4936,322
4095287,rubocop,Ruby static code analyzer formatter based community Ruby style guide,https://api.github.com/repos/rubocop/rubocop,12454,Ruby,3094,378
1918677,fluentd,Fluentd Unified Logging Layer project CNCF,https://api.github.com/repos/fluent/fluentd,12416,Ruby,1335,156
1157388,tmuxinator,Manage complex tmux sessions easily,https://api.github.com/repos/tmuxinator/tmuxinator,12287,Ruby,640,114
106995,sinatra,Classy webdevelopment dressed DSL official canonical repo,https://api.github.com/repos/sinatra/sinatra,12067,Ruby,2128,12
1725199,linguist,Language Savant repositorys language reported incorrectly send pull request,https://api.github.com/repos/github-linguist/linguist,11584,Ruby,4442,168
96395,faker,library generating fake data names addresses phone numbers,https://api.github.com/repos/faker-ruby/faker,10996,Ruby,3181,16
1217404,fpm,Effing package management Build packages multiple platforms deb rpm etc great ease sanity,https://api.github.com/repos/jordansissel/fpm,10993,Ruby,1077,759
6688319,LearningSICP,MIT,https://api.github.com/repos/DeathKing/Learning-SICP,10768,Ruby,1539,1
15435,liquid,Liquid markup language Safe customer facing template language flexible web apps,https://api.github.com/repos/Shopify/liquid,10660,Ruby,1402,339
361310,capybara,Acceptance test framework web applications,https://api.github.com/repos/teamcapybara/capybara,9921,Ruby,1459,28
812393,grape,opinionated framework creating RESTlike APIs Ruby,https://api.github.com/repos/ruby-grape/grape,9814,Ruby,1242,251
13761875,remoteworking,,https://api.github.com/repos/greatghoul/remote-working,9592,Ruby,826,1
611921,activeadmin,administration framework Ruby Rails applications,https://api.github.com/repos/activeadmin/activeadmin,9419,Ruby,3357,29
5200099,guides,guide programming style,https://api.github.com/repos/thoughtbot/guides,9385,Ruby,1384,1
275604,resque,Resque Redisbacked Ruby library creating background jobs placing multiple queues processing later,https://api.github.com/repos/resque/resque,9376,Ruby,1680,82
341626,octopress,Octopress obsessively designed framework Jekyll blogging easy configure easy deploy Sweet huh,https://api.github.com/repos/imathis/octopress,9332,Ruby,2678,247
1653882,bourbon,Lightweight Sass Tool Set,https://api.github.com/repos/thoughtbot/bourbon,9102,Ruby,902,5
8393,paperclip,Easy file attachment management ActiveRecord,https://api.github.com/repos/thoughtbot/paperclip,9042,Ruby,2460,54
47087,carrierwave,Classier solution file uploads Rails Sinatra Ruby web frameworks,https://api.github.com/repos/carrierwaveuploader/carrierwave,8780,Ruby,1663,43
129791,,Cron jobs Ruby,https://api.github.com/repos/javan/whenever,8770,Ruby,742,93
586265895,kamal,Deploy web apps,https://api.github.com/repos/basecamp/kamal,8534,Ruby,318,104
1333863,kaminari,Scope Engine based clean powerful customizable sophisticated paginator Ruby webapps,https://api.github.com/repos/kaminari/kaminari,8475,Ruby,1088,60
69193081,howtocontributetoopensource,guide contributing open source,https://api.github.com/repos/freeCodeCamp/how-to-contribute-to-open-source,8409,Ruby,1792,89
451035,simpleform,Forms easy Rails tied simple DSL opinion markup,https://api.github.com/repos/heartcombo/simple_form,8179,Ruby,1325,49
4994614,wpscan,WPScan WordPress security scanner Written security professionals blog maintainers test security WordPress websites Contact contactwpscancom,https://api.github.com/repos/wpscanteam/wpscan,8107,Ruby,1256,53
6529205,pundit,Minimal authorization OO design pure Ruby classes,https://api.github.com/repos/varvet/pundit,8107,Ruby,630,24
21829,factorybot,library setting Ruby objects test data,https://api.github.com/repos/thoughtbot/factory_bot,7869,Ruby,2637,56
810796,railsadmin,RailsAdmin Rails engine provides easytouse interface managing data,https://api.github.com/repos/railsadminteam/rails_admin,7833,Ruby,2258,198
587311,omniauth,OmniAuth flexible authentication system utilizing Rack middleware,https://api.github.com/repos/omniauth/omniauth,7807,Ruby,1008,97
2441517,puma,RubyRack web server built parallelism,https://api.github.com/repos/puma/puma,7546,Ruby,1435,63
22059578,pghero,performance dashboard Postgres,https://api.github.com/repos/ankane/pghero,7459,Ruby,439,8
108278,chef,Chef Infra powerful automation platform transforms infrastructure code automating infrastructure configured deployed managed environment scale,https://api.github.com/repos/chef/chef,7407,Ruby,2603,367
20552964,jazzy,Soulful docs Swift ObjectiveC,https://api.github.com/repos/realm/jazzy,7303,Ruby,466,80
16549503,scientist,microscope Ruby library carefully refactoring critical paths,https://api.github.com/repos/github/scientist,7290,Ruby,533,17
26018608,githubchangeloggenerator,Automatically generate change log tags issues labels pull requests GitHub,https://api.github.com/repos/github-changelog-generator/github-changelog-generator,7262,Ruby,883,145
910744,puppet,Server automation framework application,https://api.github.com/repos/puppetlabs/puppet,7205,Ruby,2295,53
261943,middleman,Handcrafted frontend development,https://api.github.com/repos/middleman/middleman,6995,Ruby,774,18
277089,bullet,help kill N1 queries unused eager loading,https://api.github.com/repos/flyerhzm/bullet,6958,Ruby,422,99
2798959,dotfiles,YADR best vimgitzsh plugins cleanest vimrc youve seen,https://api.github.com/repos/skwp/dotfiles,6932,Ruby,1430,3
7066560,bettererrors,Better error page Rack apps,https://api.github.com/repos/BetterErrors/better_errors,6862,Ruby,456,60
865250,brakeman,static analysis security vulnerability scanner Ruby Rails applications,https://api.github.com/repos/presidentbeef/brakeman,6849,Ruby,748,93
72754314,nodejslearningguide,Nodejs,https://api.github.com/repos/chyingp/nodejs-learning-guide,6820,Ruby,1273,11
1145832,pry,runtime developer console IRB alternative powerful introspection capabilities,https://api.github.com/repos/pry/pry,6683,Ruby,613,159
211588,papertrail,Track changes rails models,https://api.github.com/repos/paper-trail-gem/paper_trail,6664,Ruby,887,15
184456251,PowerToys,Windows system utilities maximize productivity,https://api.github.com/repos/microsoft/PowerToys,102150,C#,6280,5446
7600409,shadowsockswindows,C port shadowsocks,https://api.github.com/repos/shadowsocks/shadowsocks-windows,57736,C#,16847,167
199570071,v2rayN,GUI client Windows support Xray core v2fly core,https://api.github.com/repos/2dust/v2rayN,57629,C#,10323,14
49609581,PowerShell,PowerShell system,https://api.github.com/repos/PowerShell/PowerShell,42755,C#,7832,917
17620347,aspnetcore,ASPNET Core crossplatform NET framework building modern cloudbased web applications Windows Mac Linux,https://api.github.com/repos/dotnet/aspnetcore,33641,C#,9663,2967
